year,matchNumber,venue,home,homeCode,homeId,away,awayCode,awayId,link,result
2014,Match 1,Sao Paulo,Brazil,BRA,43924,Croatia,CRO,43938,/worldcup/matches/round=255931/match=300186456/index.html#nosticky,3-1
2014,Match 2,Natal,Mexico,MEX,43911,Cameroon,CMR,43849,/worldcup/matches/round=255931/match=300186492/index.html#nosticky,1-0
2014,Match 3,Salvador,Spain,ESP,43969,Netherlands,NED,43960,/worldcup/matches/round=255931/match=300186510/index.html#nosticky,1-5
2014,Match 4,Cuiaba,Chile,CHI,43925,Australia,AUS,43976,/worldcup/matches/round=255931/match=300186473/index.html#nosticky,3-1
2014,Match 5,Belo Horizonte,Colombia,COL,43926,Greece,GRE,43949,/worldcup/matches/round=255931/match=300186471/index.html#nosticky,3-0
2014,Match 7,Fortaleza,Uruguay,URU,43930,Costa Rica,CRC,43901,/worldcup/matches/round=255931/match=300186489/index.html#nosticky,1-3
2014,Match 8,Manaus,England,ENG,43942,Italy,ITA,43954,/worldcup/matches/round=255931/match=300186513/index.html#nosticky,1-2
2014,Match 6,Recife,C̫te d'Ivoire,CIV,43854,Japan,JPN,43819,/worldcup/matches/round=255931/match=300186507/index.html#nosticky,2-1
2014,Match 9,Brasilia,Switzerland,SUI,43971,Ecuador,ECU,43927,/worldcup/matches/round=255931/match=300186494/index.html#nosticky,2-1
2014,Match 10,Porto Alegre,France,FRA,43946,Honduras,HON,43909,/worldcup/matches/round=255931/match=300186496/index.html#nosticky,3-0
2014,Match 11,Rio De Janeiro,Argentina,ARG,43922,Bosnia and Herzegovina,BIH,44037,/worldcup/matches/round=255931/match=300186477/index.html#nosticky,2-1
2014,Match 13,Salvador,Germany,GER,43948,Portugal,POR,43963,/worldcup/matches/round=255931/match=300186475/index.html#nosticky,4-0
2014,Match 12,Curitiba,IR Iran,IRN,43817,Nigeria,NGA,43876,/worldcup/matches/round=255931/match=300186505/index.html#nosticky,0-0
2014,Match 14,Natal,Ghana,GHA,43860,USA,USA,43921,/worldcup/matches/round=255931/match=300186512/index.html#nosticky,1-2
2014,Match 15,Belo Horizonte,Belgium,BEL,43935,Algeria,ALG,43843,/worldcup/matches/round=255931/match=300186479/index.html#nosticky,2-1
2014,Match 17,Fortaleza,Brazil,BRA,43924,Mexico,MEX,43911,/worldcup/matches/round=255931/match=300186509/index.html#nosticky,0-0
2014,Match 16,Cuiaba,Russia,RUS,43965,Korea Republic,KOR,43822,/worldcup/matches/round=255931/match=300186499/index.html#nosticky,1-1
2014,Match 20,Porto Alegre,Australia,AUS,43976,Netherlands,NED,43960,/worldcup/matches/round=255931/match=300186478/index.html#nosticky,2-3
2014,Match 19,Rio De Janeiro,Spain,ESP,43969,Chile,CHI,43925,/worldcup/matches/round=255931/match=300186498/index.html#nosticky,0-2
2014,Match 18,Manaus,Cameroon,CMR,43849,Croatia,CRO,43938,/worldcup/matches/round=255931/match=300186453/index.html#nosticky,0-4
2014,Match 21,Brasilia,Colombia,COL,43926,C̫te d'Ivoire,CIV,43854,/worldcup/matches/round=255931/match=300186468/index.html#nosticky,2-1
2014,Match 23,Sao Paulo,Uruguay,URU,43930,England,ENG,43942,/worldcup/matches/round=255931/match=300186486/index.html#nosticky,2-1
2014,Match 22,Natal,Japan,JPN,43819,Greece,GRE,43949,/worldcup/matches/round=255931/match=300186454/index.html#nosticky,0-0
2014,Match 24,Recife,Italy,ITA,43954,Costa Rica,CRC,43901,/worldcup/matches/round=255931/match=300186500/index.html#nosticky,0-1
2014,Match 25,Salvador,Switzerland,SUI,43971,France,FRA,43946,/worldcup/matches/round=255931/match=300186514/index.html#nosticky,2-5
2014,Match 26,Curitiba,Honduras,HON,43909,Ecuador,ECU,43927,/worldcup/matches/round=255931/match=300186463/index.html#nosticky,1-2
2014,Match 27,Belo Horizonte,Argentina,ARG,43922,IR Iran,IRN,43817,/worldcup/matches/round=255931/match=300186466/index.html#nosticky,1-0
2014,Match 29,Fortaleza,Germany,GER,43948,Ghana,GHA,43860,/worldcup/matches/round=255931/match=300186493/index.html#nosticky,2-2
2014,Match 28,Cuiaba,Nigeria,NGA,43876,Bosnia and Herzegovina,BIH,44037,/worldcup/matches/round=255931/match=300186511/index.html#nosticky,1-0
2014,Match 31,Rio De Janeiro,Belgium,BEL,43935,Russia,RUS,43965,/worldcup/matches/round=255931/match=300186481/index.html#nosticky,1-0
2014,Match 32,Porto Alegre,Korea Republic,KOR,43822,Algeria,ALG,43843,/worldcup/matches/round=255931/match=300186495/index.html#nosticky,2-4
2014,Match 30,Manaus,USA,USA,43921,Portugal,POR,43963,/worldcup/matches/round=255931/match=300186483/index.html#nosticky,2-2
2014,Match 35,Curitiba,Australia,AUS,43976,Spain,ESP,43969,/worldcup/matches/round=255931/match=300186467/index.html#nosticky,0-3
2014,Match 36,Sao Paulo,Netherlands,NED,43960,Chile,CHI,43925,/worldcup/matches/round=255931/match=300186470/index.html#nosticky,2-0
2014,Match 33,Brasilia,Cameroon,CMR,43849,Brazil,BRA,43924,/worldcup/matches/round=255931/match=300186472/index.html#nosticky,1-4
2014,Match 34,Recife,Croatia,CRO,43938,Mexico,MEX,43911,/worldcup/matches/round=255931/match=300186452/index.html#nosticky,1-3
2014,Match 39,Natal,Italy,ITA,43954,Uruguay,URU,43930,/worldcup/matches/round=255931/match=300186465/index.html#nosticky,0-1
2014,Match 40,Belo Horizonte,Costa Rica,CRC,43901,England,ENG,43942,/worldcup/matches/round=255931/match=300186484/index.html#nosticky,0-0
2014,Match 37,Cuiaba,Japan,JPN,43819,Colombia,COL,43926,/worldcup/matches/round=255931/match=300186457/index.html#nosticky,1-4
2014,Match 38,Fortaleza,Greece,GRE,43949,C̫te d'Ivoire,CIV,43854,/worldcup/matches/round=255931/match=300186455/index.html#nosticky,2-1
2014,Match 43,Porto Alegre,Nigeria,NGA,43876,Argentina,ARG,43922,/worldcup/matches/round=255931/match=300186458/index.html#nosticky,2-3
2014,Match 44,Salvador,Bosnia and Herzegovina,BIH,44037,IR Iran,IRN,43817,/worldcup/matches/round=255931/match=300186464/index.html#nosticky,3-1
2014,Match 41,Manaus,Honduras,HON,43909,Switzerland,SUI,43971,/worldcup/matches/round=255931/match=300186482/index.html#nosticky,0-3
2014,Match 42,Rio De Janeiro,Ecuador,ECU,43927,France,FRA,43946,/worldcup/matches/round=255931/match=300186515/index.html#nosticky,0-0
2014,Match 45,Recife,USA,USA,43921,Germany,GER,43948,/worldcup/matches/round=255931/match=300186469/index.html#nosticky,0-1
2014,Match 46,Brasilia,Portugal,POR,43963,Ghana,GHA,43860,/worldcup/matches/round=255931/match=300186476/index.html#nosticky,2-1
2014,Match 47,Sao Paulo,Korea Republic,KOR,43822,Belgium,BEL,43935,/worldcup/matches/round=255931/match=300186480/index.html#nosticky,0-1
2014,Match 48,Curitiba,Algeria,ALG,43843,Russia,RUS,43965,/worldcup/matches/round=255931/match=300186506/index.html#nosticky,1-1
2014,Match 49,Belo Horizonte,Brazil,BRA,43924,Chile,CHI,43925,/worldcup/matches/round=255951/match=300186487/index.html#nosticky,1-1
2014,Match 50,Rio De Janeiro,Colombia,COL,43926,Uruguay,URU,43930,/worldcup/matches/round=255951/match=300186491/index.html#nosticky,2-0
2014,Match 53,Brasilia,France,FRA,43946,Nigeria,NGA,43876,/worldcup/matches/round=255951/match=300186462/index.html#nosticky,2-0
2014,Match 54,Porto Alegre,Germany,GER,43948,Algeria,ALG,43843,/worldcup/matches/round=255951/match=300186460/index.html#nosticky,2-1
2014,Match 57,Fortaleza,Brazil,BRA,43924,Colombia,COL,43926,/worldcup/matches/round=255953/match=300186461/index.html#nosticky,2-1
2014,Match 58,Rio De Janeiro,France,FRA,43946,Germany,GER,43948,/worldcup/matches/round=255953/match=300186485/index.html#nosticky,0-1
2014,Match 61,Belo Horizonte,Brazil,BRA,43924,Germany,GER,43948,/worldcup/matches/round=255955/match=300186474/index.html#nosticky,1-7
2014,Match 63,Brasilia,Brazil,BRA,43924,Netherlands,NED,43960,/worldcup/matches/round=255957/match=300186502/index.html#nosticky,0-3
2014,Match 64,Rio De Janeiro,Germany,GER,43948,Argentina,ARG,43922,/worldcup/matches/round=255959/match=300186501/index.html#nosticky,1-0
2014,Match 62,Sao Paulo,Netherlands,NED,43960,Argentina,ARG,43922,/worldcup/matches/round=255955/match=300186490/index.html#nosticky,0-0
2014,Match 59,Salvador,Netherlands,NED,43960,Costa Rica,CRC,43901,/worldcup/matches/round=255953/match=300186488/index.html#nosticky,0-0
2014,Match 60,Brasilia,Argentina,ARG,43922,Belgium,BEL,43935,/worldcup/matches/round=255953/match=300186504/index.html#nosticky,1-0
2014,Match 51,Fortaleza,Netherlands,NED,43960,Mexico,MEX,43911,/worldcup/matches/round=255951/match=300186508/index.html#nosticky,2-1
2014,Match 52,Recife,Costa Rica,CRC,43901,Greece,GRE,43949,/worldcup/matches/round=255951/match=300186459/index.html#nosticky,1-1
2014,Match 55,Sao Paulo,Argentina,ARG,43922,Switzerland,SUI,43971,/worldcup/matches/round=255951/match=300186503/index.html#nosticky,1-0
2014,Match 56,Salvador,Belgium,BEL,43935,USA,USA,43921,/worldcup/matches/round=255951/match=300186497/index.html#nosticky,2-1
2014,Match 49,Belo Horizonte,Brazil,BRA,43924,Chile,CHI,43925,/worldcup/matches/round=255951/match=300186487/index.html#nosticky,1-1
2014,Match 50,Rio De Janeiro,Colombia,COL,43926,Uruguay,URU,43930,/worldcup/matches/round=255951/match=300186491/index.html#nosticky,2-0
2014,Match 51,Fortaleza,Netherlands,NED,43960,Mexico,MEX,43911,/worldcup/matches/round=255951/match=300186508/index.html#nosticky,2-1
2014,Match 52,Recife,Costa Rica,CRC,43901,Greece,GRE,43949,/worldcup/matches/round=255951/match=300186459/index.html#nosticky,1-1
2014,Match 53,Brasilia,France,FRA,43946,Nigeria,NGA,43876,/worldcup/matches/round=255951/match=300186462/index.html#nosticky,2-0
2014,Match 54,Porto Alegre,Germany,GER,43948,Algeria,ALG,43843,/worldcup/matches/round=255951/match=300186460/index.html#nosticky,2-1
2014,Match 55,Sao Paulo,Argentina,ARG,43922,Switzerland,SUI,43971,/worldcup/matches/round=255951/match=300186503/index.html#nosticky,1-0
2014,Match 56,Salvador,Belgium,BEL,43935,USA,USA,43921,/worldcup/matches/round=255951/match=300186497/index.html#nosticky,2-1
2014,Match 58,Rio De Janeiro,France,FRA,43946,Germany,GER,43948,/worldcup/matches/round=255953/match=300186485/index.html#nosticky,0-1
2014,Match 57,Fortaleza,Brazil,BRA,43924,Colombia,COL,43926,/worldcup/matches/round=255953/match=300186461/index.html#nosticky,2-1
2014,Match 60,Brasilia,Argentina,ARG,43922,Belgium,BEL,43935,/worldcup/matches/round=255953/match=300186504/index.html#nosticky,1-0
2014,Match 59,Salvador,Netherlands,NED,43960,Costa Rica,CRC,43901,/worldcup/matches/round=255953/match=300186488/index.html#nosticky,0-0
2014,Match 61,Belo Horizonte,Brazil,BRA,43924,Germany,GER,43948,/worldcup/matches/round=255955/match=300186474/index.html#nosticky,1-7
2014,Match 62,Sao Paulo,Netherlands,NED,43960,Argentina,ARG,43922,/worldcup/matches/round=255955/match=300186490/index.html#nosticky,0-0
2014,Match 63,Brasilia,Brazil,BRA,43924,Netherlands,NED,43960,/worldcup/matches/round=255957/match=300186502/index.html#nosticky,0-3
2014,Match 64,Rio De Janeiro,Germany,GER,43948,Argentina,ARG,43922,/worldcup/matches/round=255959/match=300186501/index.html#nosticky,1-0
2010,Match 1,Johannesburg,South Africa,RSA,43883,Mexico,MEX,43911,/worldcup/matches/round=249722/match=300061454/index.html#nosticky,1-1
2010,Match 2,Cape Town,Uruguay,URU,43930,France,FRA,43946,/worldcup/matches/round=249722/match=300061453/index.html#nosticky,0-0
2010,Match 4,Nelson Mandela Bay/Port Elizabeth,Korea Republic,KOR,43822,Greece,GRE,43949,/worldcup/matches/round=249722/match=300061459/index.html#nosticky,2-0
2010,Match 3,Johannesburg,Argentina,ARG,43922,Nigeria,NGA,43876,/worldcup/matches/round=249722/match=300061460/index.html#nosticky,1-0
2010,Match 5,Phokeng,England,ENG,43942,USA,USA,43921,/worldcup/matches/round=249722/match=300061466/index.html#nosticky,1-1
2010,Match 6,Polokwane,Algeria,ALG,43843,Slovenia,SVN,43968,/worldcup/matches/round=249722/match=300061465/index.html#nosticky,0-1
2010,Match 8,Tshwane/Pretoria,Serbia,SRB,1902465,Ghana,GHA,43860,/worldcup/matches/round=249722/match=300061471/index.html#nosticky,0-1
2010,Match 7,Durban,Germany,GER,43948,Australia,AUS,43976,/worldcup/matches/round=249722/match=300111116/index.html#nosticky,4-0
2010,Match 9,Johannesburg,Netherlands,NED,43960,Denmark,DEN,43941,/worldcup/matches/round=249722/match=300061478/index.html#nosticky,2-0
2010,Match 10,Mangaung/Bloemfontein,Japan,JPN,43819,Cameroon,CMR,43849,/worldcup/matches/round=249722/match=300061477/index.html#nosticky,1-0
2010,Match 11,Cape Town,Italy,ITA,43954,Paraguay,PAR,43928,/worldcup/matches/round=249722/match=300061484/index.html#nosticky,1-1
2010,Match 12,Phokeng,New Zealand,NZL,43978,Slovakia,SVK,44002,/worldcup/matches/round=249722/match=300061483/index.html#nosticky,1-1
2010,Match 13,Nelson Mandela Bay/Port Elizabeth,C̫te d'Ivoire,CIV,43854,Portugal,POR,43963,/worldcup/matches/round=249722/match=300061489/index.html#nosticky,0-0
2010,Match 14,Johannesburg,Brazil,BRA,43924,Korea DPR,PRK,43821,/worldcup/matches/round=249722/match=300061490/index.html#nosticky,2-1
2010,Match 15,Nelspruit,Honduras,HON,43909,Chile,CHI,43925,/worldcup/matches/round=249722/match=300061495/index.html#nosticky,0-1
2010,Match 16,Durban,Spain,ESP,43969,Switzerland,SUI,43971,/worldcup/matches/round=249722/match=300111112/index.html#nosticky,0-1
2010,Match 17,Tshwane/Pretoria,South Africa,RSA,43883,Uruguay,URU,43930,/worldcup/matches/round=249722/match=300061452/index.html#nosticky,0-3
2010,Match 20,Johannesburg,Argentina,ARG,43922,Korea Republic,KOR,43822,/worldcup/matches/round=249722/match=300061458/index.html#nosticky,4-1
2010,Match 19,Mangaung/Bloemfontein,Greece,GRE,43949,Nigeria,NGA,43876,/worldcup/matches/round=249722/match=300061457/index.html#nosticky,2-1
2010,Match 18,Polokwane,France,FRA,43946,Mexico,MEX,43911,/worldcup/matches/round=249722/match=300061451/index.html#nosticky,0-2
2010,Match 21,Nelson Mandela Bay/Port Elizabeth,Germany,GER,43948,Serbia,SRB,1902465,/worldcup/matches/round=249722/match=300061470/index.html#nosticky,0-1
2010,Match 22,Johannesburg,Slovenia,SVN,43968,USA,USA,43921,/worldcup/matches/round=249722/match=300061463/index.html#nosticky,2-2
2010,Match 23,Cape Town,England,ENG,43942,Algeria,ALG,43843,/worldcup/matches/round=249722/match=300061464/index.html#nosticky,0-0
2010,Match 25,Durban,Netherlands,NED,43960,Japan,JPN,43819,/worldcup/matches/round=249722/match=300111117/index.html#nosticky,1-0
2010,Match 24,Phokeng,Ghana,GHA,43860,Australia,AUS,43976,/worldcup/matches/round=249722/match=300061469/index.html#nosticky,1-1
2010,Match 26,Tshwane/Pretoria,Cameroon,CMR,43849,Denmark,DEN,43941,/worldcup/matches/round=249722/match=300061475/index.html#nosticky,1-2
2010,Match 27,Mangaung/Bloemfontein,Slovakia,SVK,44002,Paraguay,PAR,43928,/worldcup/matches/round=249722/match=300061481/index.html#nosticky,0-2
2010,Match 28,Nelspruit,Italy,ITA,43954,New Zealand,NZL,43978,/worldcup/matches/round=249722/match=300061482/index.html#nosticky,1-1
2010,Match 29,Johannesburg,Brazil,BRA,43924,C̫te d'Ivoire,CIV,43854,/worldcup/matches/round=249722/match=300061488/index.html#nosticky,3-1
2010,Match 30,Cape Town,Portugal,POR,43963,Korea DPR,PRK,43821,/worldcup/matches/round=249722/match=300061487/index.html#nosticky,7-0
2010,Match 31,Nelson Mandela Bay/Port Elizabeth,Chile,CHI,43925,Switzerland,SUI,43971,/worldcup/matches/round=249722/match=300061493/index.html#nosticky,1-0
2010,Match 32,Johannesburg,Spain,ESP,43969,Honduras,HON,43909,/worldcup/matches/round=249722/match=300061494/index.html#nosticky,2-0
2010,Match 33,Phokeng,Mexico,MEX,43911,Uruguay,URU,43930,/worldcup/matches/round=249722/match=300061450/index.html#nosticky,0-1
2010,Match 34,Mangaung/Bloemfontein,France,FRA,43946,South Africa,RSA,43883,/worldcup/matches/round=249722/match=300061449/index.html#nosticky,1-2
2010,Match 35,Durban,Nigeria,NGA,43876,Korea Republic,KOR,43822,/worldcup/matches/round=249722/match=300111115/index.html#nosticky,2-2
2010,Match 36,Polokwane,Greece,GRE,43949,Argentina,ARG,43922,/worldcup/matches/round=249722/match=300061455/index.html#nosticky,0-2
2010,Match 37,Nelson Mandela Bay/Port Elizabeth,Slovenia,SVN,43968,England,ENG,43942,/worldcup/matches/round=249722/match=300061462/index.html#nosticky,0-1
2010,Match 38,Tshwane/Pretoria,USA,USA,43921,Algeria,ALG,43843,/worldcup/matches/round=249722/match=300061461/index.html#nosticky,1-0
2010,Match 39,Johannesburg,Ghana,GHA,43860,Germany,GER,43948,/worldcup/matches/round=249722/match=300061468/index.html#nosticky,0-1
2010,Match 40,Nelspruit,Australia,AUS,43976,Serbia,SRB,1902465,/worldcup/matches/round=249722/match=300061467/index.html#nosticky,2-1
2010,Match 41,Johannesburg,Slovakia,SVK,44002,Italy,ITA,43954,/worldcup/matches/round=249722/match=300061480/index.html#nosticky,3-2
2010,Match 42,Polokwane,Paraguay,PAR,43928,New Zealand,NZL,43978,/worldcup/matches/round=249722/match=300061479/index.html#nosticky,0-0
2010,Match 43,Phokeng,Denmark,DEN,43941,Japan,JPN,43819,/worldcup/matches/round=249722/match=300061474/index.html#nosticky,1-3
2010,Match 44,Cape Town,Cameroon,CMR,43849,Netherlands,NED,43960,/worldcup/matches/round=249722/match=300061473/index.html#nosticky,1-2
2010,Match 45,Durban,Portugal,POR,43963,Brazil,BRA,43924,/worldcup/matches/round=249722/match=300111111/index.html#nosticky,0-0
2010,Match 46,Nelspruit,Korea DPR,PRK,43821,C̫te d'Ivoire,CIV,43854,/worldcup/matches/round=249722/match=300061486/index.html#nosticky,0-3
2010,Match 47,Tshwane/Pretoria,Chile,CHI,43925,Spain,ESP,43969,/worldcup/matches/round=249722/match=300061491/index.html#nosticky,1-2
2010,Match 48,Mangaung/Bloemfontein,Switzerland,SUI,43971,Honduras,HON,43909,/worldcup/matches/round=249722/match=300061492/index.html#nosticky,0-0
2010,Match 49,Nelson Mandela Bay/Port Elizabeth,Uruguay,URU,43930,Korea Republic,KOR,43822,/worldcup/matches/round=249717/match=300061504/index.html#nosticky,2-1
2010,Match 50,Phokeng,USA,USA,43921,Ghana,GHA,43860,/worldcup/matches/round=249717/match=300061503/index.html#nosticky,1-2
2010,Match 51,Mangaung/Bloemfontein,Germany,GER,43948,England,ENG,43942,/worldcup/matches/round=249717/match=300061501/index.html#nosticky,4-1
2010,Match 52,Johannesburg,Argentina,ARG,43922,Mexico,MEX,43911,/worldcup/matches/round=249717/match=300061502/index.html#nosticky,3-1
2010,Match 53,Durban,Netherlands,NED,43960,Slovakia,SVK,44002,/worldcup/matches/round=249717/match=300111113/index.html#nosticky,2-1
2010,Match 54,Johannesburg,Brazil,BRA,43924,Chile,CHI,43925,/worldcup/matches/round=249717/match=300061500/index.html#nosticky,3-0
2010,Match 55,Tshwane/Pretoria,Paraguay,PAR,43928,Japan,JPN,43819,/worldcup/matches/round=249717/match=300061497/index.html#nosticky,0-0
2010,Match 56,Cape Town,Spain,ESP,43969,Portugal,POR,43963,/worldcup/matches/round=249717/match=300061498/index.html#nosticky,1-0
2010,Match 57,Nelson Mandela Bay/Port Elizabeth,Netherlands,NED,43960,Brazil,BRA,43924,/worldcup/matches/round=249718/match=300061507/index.html#nosticky,2-1
2010,Match 58,Johannesburg,Uruguay,URU,43930,Ghana,GHA,43860,/worldcup/matches/round=249718/match=300061508/index.html#nosticky,1-1
2010,Match 59,Cape Town,Argentina,ARG,43922,Germany,GER,43948,/worldcup/matches/round=249718/match=300061505/index.html#nosticky,0-4
2010,Match 60,Johannesburg,Paraguay,PAR,43928,Spain,ESP,43969,/worldcup/matches/round=249718/match=300061506/index.html#nosticky,0-1
2010,Match 61,Cape Town,Uruguay,URU,43930,Netherlands,NED,43960,/worldcup/matches/round=249719/match=300061512/index.html#nosticky,2-3
2010,Match 62,Durban,Germany,GER,43948,Spain,ESP,43969,/worldcup/matches/round=249719/match=300111114/index.html#nosticky,0-1
2010,Match 63,Nelson Mandela Bay/Port Elizabeth,Uruguay,URU,43930,Germany,GER,43948,/worldcup/matches/round=249720/match=300061510/index.html#nosticky,2-3
2010,Match 64,Johannesburg,Netherlands,NED,43960,Spain,ESP,43969,/worldcup/matches/round=249721/match=300061509/index.html#nosticky,0-1
2006,Match 1,Munich,Germany,GER,43948,Costa Rica,CRC,43901,/worldcup/matches/round=97410100/match=97410001/index.html#nosticky,4-2
2006,Match 2,Gelsenkirchen,Poland,POL,43962,Ecuador,ECU,43927,/worldcup/matches/round=97410100/match=97410002/index.html#nosticky,0-2
2006,Match 3,Frankfurt/Main,England,ENG,43942,Paraguay,PAR,43928,/worldcup/matches/round=97410100/match=97410003/index.html#nosticky,1-0
2006,Match 4,Dortmund,Trinidad and Tobago,TRI,43920,Sweden,SWE,43970,/worldcup/matches/round=97410100/match=97410004/index.html#nosticky,0-0
2006,Match 5,Hamburg,Argentina,ARG,43922,C̫te d'Ivoire,CIV,43854,/worldcup/matches/round=97410100/match=97410005/index.html#nosticky,2-1
2006,Match 6,Leipzig,Serbia and Montenegro,SCG,1890244,Netherlands,NED,43960,/worldcup/matches/round=97410100/match=97410006/index.html#nosticky,0-1
2006,Match 7,Nuremberg,Mexico,MEX,43911,IR Iran,IRN,43817,/worldcup/matches/round=97410100/match=97410007/index.html#nosticky,3-1
2006,Match 8,Cologne,Angola,ANG,43844,Portugal,POR,43963,/worldcup/matches/round=97410100/match=97410008/index.html#nosticky,0-1
2006,Match 12,Kaiserslautern,Australia,AUS,43976,Japan,JPN,43819,/worldcup/matches/round=97410100/match=97410012/index.html#nosticky,3-1
2006,Match 10,Gelsenkirchen,USA,USA,43921,Czech Republic,CZE,43995,/worldcup/matches/round=97410100/match=97410010/index.html#nosticky,0-3
2006,Match 9,Hanover,Italy,ITA,43954,Ghana,GHA,43860,/worldcup/matches/round=97410100/match=97410009/index.html#nosticky,2-0
2006,Match 14,Frankfurt/Main,Korea Republic,KOR,43822,Togo,TOG,43887,/worldcup/matches/round=97410100/match=97410014/index.html#nosticky,2-1
2006,Match 13,Stuttgart,France,FRA,43946,Switzerland,SUI,43971,/worldcup/matches/round=97410100/match=97410013/index.html#nosticky,0-0
2006,Match 11,Berlin,Brazil,BRA,43924,Croatia,CRO,43938,/worldcup/matches/round=97410100/match=97410011/index.html#nosticky,1-0
2006,Match 15,Leipzig,Spain,ESP,43969,Ukraine,UKR,43973,/worldcup/matches/round=97410100/match=97410015/index.html#nosticky,4-0
2006,Match 16,Munich,Tunisia,TUN,43888,Saudi Arabia,KSA,43835,/worldcup/matches/round=97410100/match=97410016/index.html#nosticky,2-2
2006,Match 17,Dortmund,Germany,GER,43948,Poland,POL,43962,/worldcup/matches/round=97410100/match=97410017/index.html#nosticky,1-0
2006,Match 18,Hamburg,Ecuador,ECU,43927,Costa Rica,CRC,43901,/worldcup/matches/round=97410100/match=97410018/index.html#nosticky,3-0
2006,Match 19,Nuremberg,England,ENG,43942,Trinidad and Tobago,TRI,43920,/worldcup/matches/round=97410100/match=97410019/index.html#nosticky,2-0
2006,Match 20,Berlin,Sweden,SWE,43970,Paraguay,PAR,43928,/worldcup/matches/round=97410100/match=97410020/index.html#nosticky,1-0
2006,Match 21,Gelsenkirchen,Argentina,ARG,43922,Serbia and Montenegro,SCG,1890244,/worldcup/matches/round=97410100/match=97410021/index.html#nosticky,6-0
2006,Match 22,Stuttgart,Netherlands,NED,43960,C̫te d'Ivoire,CIV,43854,/worldcup/matches/round=97410100/match=97410022/index.html#nosticky,2-1
2006,Match 23,Hanover,Mexico,MEX,43911,Angola,ANG,43844,/worldcup/matches/round=97410100/match=97410023/index.html#nosticky,0-0
2006,Match 24,Frankfurt/Main,Portugal,POR,43963,IR Iran,IRN,43817,/worldcup/matches/round=97410100/match=97410024/index.html#nosticky,2-0
2006,Match 26,Cologne,Czech Republic,CZE,43995,Ghana,GHA,43860,/worldcup/matches/round=97410100/match=97410026/index.html#nosticky,0-2
2006,Match 25,Kaiserslautern,Italy,ITA,43954,USA,USA,43921,/worldcup/matches/round=97410100/match=97410025/index.html#nosticky,1-1
2006,Match 28,Nuremberg,Japan,JPN,43819,Croatia,CRO,43938,/worldcup/matches/round=97410100/match=97410028/index.html#nosticky,0-0
2006,Match 27,Munich,Brazil,BRA,43924,Australia,AUS,43976,/worldcup/matches/round=97410100/match=97410027/index.html#nosticky,2-0
2006,Match 29,Leipzig,France,FRA,43946,Korea Republic,KOR,43822,/worldcup/matches/round=97410100/match=97410029/index.html#nosticky,1-1
2006,Match 30,Dortmund,Togo,TOG,43887,Switzerland,SUI,43971,/worldcup/matches/round=97410100/match=97410030/index.html#nosticky,0-2
2006,Match 32,Hamburg,Saudi Arabia,KSA,43835,Ukraine,UKR,43973,/worldcup/matches/round=97410100/match=97410032/index.html#nosticky,0-4
2006,Match 31,Stuttgart,Spain,ESP,43969,Tunisia,TUN,43888,/worldcup/matches/round=97410100/match=97410031/index.html#nosticky,3-1
2006,Match 33,Berlin,Ecuador,ECU,43927,Germany,GER,43948,/worldcup/matches/round=97410100/match=97410033/index.html#nosticky,0-3
2006,Match 34,Hanover,Costa Rica,CRC,43901,Poland,POL,43962,/worldcup/matches/round=97410100/match=97410034/index.html#nosticky,1-2
2006,Match 35,Cologne,Sweden,SWE,43970,England,ENG,43942,/worldcup/matches/round=97410100/match=97410035/index.html#nosticky,2-2
2006,Match 36,Kaiserslautern,Paraguay,PAR,43928,Trinidad and Tobago,TRI,43920,/worldcup/matches/round=97410100/match=97410036/index.html#nosticky,2-0
2006,Match 40,Leipzig,Iran,IRN,43817,Angola,ANG,43844,/worldcup/matches/round=97410100/match=97410040/index.html#nosticky,1-1
2006,Match 39,Gelsenkirchen,Portugal,POR,43963,Mexico,MEX,43911,/worldcup/matches/round=97410100/match=97410039/index.html#nosticky,2-1
2006,Match 37,Frankfurt/Main,Netherlands,NED,43960,Argentina,ARG,43922,/worldcup/matches/round=97410100/match=97410037/index.html#nosticky,0-0
2006,Match 38,Munich,C̫te d'Ivoire,CIV,43854,Serbia and Montenegro,SCG,1890244,/worldcup/matches/round=97410100/match=97410038/index.html#nosticky,3-2
2006,Match 41,Hamburg,Czech Republic,CZE,43995,Italy,ITA,43954,/worldcup/matches/round=97410100/match=97410041/index.html#nosticky,0-2
2006,Match 42,Nuremberg,Ghana,GHA,43860,USA,USA,43921,/worldcup/matches/round=97410100/match=97410042/index.html#nosticky,2-1
2006,Match 43,Dortmund,Japan,JPN,43819,Brazil,BRA,43924,/worldcup/matches/round=97410100/match=97410043/index.html#nosticky,1-4
2006,Match 44,Stuttgart,Croatia,CRO,43938,Australia,AUS,43976,/worldcup/matches/round=97410100/match=97410044/index.html#nosticky,2-2
2006,Match 48,Berlin,Ukraine,UKR,43973,Tunisia,TUN,43888,/worldcup/matches/round=97410100/match=97410048/index.html#nosticky,1-0
2006,Match 47,Kaiserslautern,Saudi Arabia,KSA,43835,Spain,ESP,43969,/worldcup/matches/round=97410100/match=97410047/index.html#nosticky,0-1
2006,Match 45,Cologne,Togo,TOG,43887,France,FRA,43946,/worldcup/matches/round=97410100/match=97410045/index.html#nosticky,0-2
